Id,latitude,longitude,descRegion,descCountry,descAdmin1,descLocality,descQuality,observationDate,obsdate_amer,reportDate,status,descDisease,descDiseaseType,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,sumVaccinated
159164,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Zawet Al Kerdasa,Unknown,09/03/2006,9-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,3800,3800,6200,0,
159165,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Alsalhya Al gadeda,Unknown,09/03/2006,9-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159225,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Gamayet Ben Al matareen,Unknown,09/03/2006,9-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159285,29.7236,31.2574,Africa,Egypt,Al Jizah (giza),Abo Ragwan Bahari,Unknown,09/03/2006,9-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159380,29.7574,31.2574,Africa,Egypt,Al Jizah (giza),Al shenbab,Unknown,09/03/2006,9-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159166,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Sandanhour,Centroid Admin1,10/03/2006,10-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159183,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Tafahna Al Ashraf,Unknown,10/03/2006,10-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159204,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Sakanya,Unknown,10/03/2006,10-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159226,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Sakkara,Unknown,10/03/2006,10-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,1000,1000,19000,0,
159227,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kafr Ali SharafEldin,Unknown,10/03/2006,10-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159228,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Asteet,Centroid Admin1,10/03/2006,10-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159244,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr Saad,Centroid Admin1,10/03/2006,10-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159167,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Karweda,Unknown,11/03/2006,11-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",100000,10000,10000,90000,0,
159168,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Gamayet Al Yousr,Unknown,11/03/2006,11-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",69000,12000,12000,57000,0,
159229,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Mafarek Abo Karaseaa,Unknown,11/03/2006,11-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,6000,6000,14000,0,
159230,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Ezbet Al Tall,Unknown,11/03/2006,11-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159245,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Meet Al dreeg,Centroid Admin1,11/03/2006,11-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159286,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr Amer Radwan,Centroid Admin1,11/03/2006,11-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159287,29.434,31.2574,Africa,Egypt,Al Jizah (giza),Abo Rweesh,Unknown,11/03/2006,11-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159381,30.7757,30.9823,Africa,Egypt,Al Gharbiyah (gharbia),Berma,Unknown,11/03/2006,11-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,2000,1000,19000,0,
,,,,,Qaliubiya,,,,12-Mar-2006,,,,,Human,,,,,,
159169,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Esteet,Centroid Admin1,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159170,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Sakara,Unknown,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",3000,500,500,2500,0,
159184,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kafr Hamid Al Abd,Unknown,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1500,1500,3500,0,
159185,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kafr Hamid,Unknown,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",7000,1000,1000,6000,0,
159205,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Salam,Unknown,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",150000,10500,10500,139500,0,
159231,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Werwera,Centroid Admin1,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",2000,1300,1300,700,0,
159232,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Kalg,Unknown,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",35000,5000,1000,34000,0,
159246,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Hurya,Unknown,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",600000,5150,5150,594850,0,
159288,29.8491,31.2526,Africa,Egypt,Al Jizah (giza),Zaweet Abo Mesallam,Unknown,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",600,150,150,450,0,
159382,30.6213,31.296,Africa,Egypt,Al Daqahliyah (dakahlia),Halla,Unknown,12/03/2006,12-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",75000,23500,23500,51500,0,
159502,31.046,31.325,Africa,Egypt,Al Daqahliyah (dakahlia),Kafr El Heta,Unknown,12/03/2006,12-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159751,30.795,30.8954,Africa,Egypt,Al Gharbiyah (gharbia),Mahlet Marhom,Unknown,12/03/2006,12-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159186,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Hai Sanbatt,Unknown,13/03/2006,13-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159187,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr El Shahawy,Centroid Admin1,13/03/2006,13-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159265,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Tafahna Al Arab,Unknown,13/03/2006,13-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159266,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),kafr osman,Centroid Admin1,13/03/2006,13-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",4500,4500,4500,0,0,
159289,29.7043,31.2863,Africa,Egypt,Al Jizah (giza),Mansheet Dahshor,Unknown,13/03/2006,13-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159290,30.602,31.296,Africa,Egypt,Al Daqahliyah (dakahlia),Kon El Nour,Unknown,13/03/2006,13-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",2500,500,500,2000,0,
159291,30.4958,31.1657,Africa,Egypt,Al Minufiyah (menoufia),Meet bara,Unknown,13/03/2006,13-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,3500,3500,16500,0,
159292,26.7409,31.4263,Africa,Egypt,Suhaj,Bandar Tahta,Unknown,13/03/2006,13-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",3000,500,500,2500,0,
159171,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Azazia,Unknown,14/03/2006,14-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",2320,300,300,2020,0,
159172,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Tookh Al Aklam,Unknown,14/03/2006,14-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",14000,1590,1590,12310,0,
159173,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kafer Hakim,Unknown,14/03/2006,14-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",15000,1800,1800,13200,0,
159233,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Alameria,Unknown,14/03/2006,14-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20,10,10,10,0,
159247,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Belbis,Unknown,14/03/2006,14-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",620000,17000,17000,603000,0,
159267,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Meet Bara,Unknown,14/03/2006,14-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",30000,4500,4500,25500,0,
,,,,,Qaliubiya,,,,16-Mar-2006,,,,,Human,,,,,,
,,,,,,,,,16-Mar-2006,,,,,Human,,,,,,
159174,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Shobramant,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",40000,5200,5200,34800,0,
159175,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Abo Seer,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",15000,4000,4000,11000,0,
159188,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Menia Bashaar,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,5000,5000,5000,0,
159189,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Walga,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159190,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kredda,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159191,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Hwamdya,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159206,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Almonshllen,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159207,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr Marawan,Centroid Admin1,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",6400,5000,5000,1400,0,
159208,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Nahya,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",16000,2000,2000,14000,0,
159234,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Mena Al Amir,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159248,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kafr Mohammed Ahmed,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",15000,5000,5000,10000,0,
159268,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Al Shaker,Centroid Admin1,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1500,1500,6500,0,
159269,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Meet Kanana,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1500,1500,6500,0,
159270,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Adlya,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159271,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Estanha,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",15000,8000,8000,7000,0,
159272,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Sakara,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",175000,8325,8325,166675,0,
159293,30.2786,31.4601,Africa,Egypt,Ash Sharqiyah (sharkia),Al Meniaar,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",30000,5000,5000,25000,0,
159294,30.269,31.4891,Africa,Egypt,Ash Sharqiyah (sharkia),Al manyar,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",160000,12000,12000,148000,0,
159383,28.1454,30.1618,Africa,Egypt,Al Minya (menia),Jazeert Abo Haseba,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,500,500,4500,0,
159384,30.964,32.2323,Africa,Egypt,As Ismailiyah (ismailia),Ezbeet Al Swarka,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",3000,500,500,2500,0,
159385,30.5779,31.7545,Africa,Egypt,Ash Sharqiyah (sharkia),Kobry Al Tarotty,Unknown,16/03/2006,16-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",4000,1000,1000,3000,0,
159473,30.2207,30.9292,Africa,Egypt,Al Jizah (giza),Omrania,Unknown,16/03/2006,16-Mar-2006,03/12/2007,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",,,,,,
159192,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Azizya,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159193,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Bernshet,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159235,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Khelwet Abd El Nabi,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159236,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al zawya,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1200,1200,3800,0,
159249,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Ezbeet El Zarry,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",1000,230,230,770,0,
159250,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kafr Al Wazer,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159295,31.186,31.3877,Africa,Egypt,Al Daqahliyah (dakahlia),Al Ezbaa Al Hamraa,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",50,30,30,20,0,
159296,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr Abo Zahra,Centroid Admin1,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159297,30.4427,31.2188,Africa,Egypt,Al Qalyubiyah (kalyoubia),Ezbett Abaza,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1500,1500,6500,0,
159298,29.7719,31.2574,Africa,Egypt,Al Jizah (giza),Sakara,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",15000,4700,4700,10300,0,
159299,31.0846,30.7217,Africa,Egypt,Kafr-el-sheikh,Menyet gengag,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159318,30.4524,31.2236,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr Saad,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159386,30.5923,31.8028,Africa,Egypt,Ash Sharqiyah (sharkia),Ezbet Attaya Al Nazer,Unknown,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159387,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr Attalla,Centroid Admin1,17/03/2006,17-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
,,,,,Gharbiya,,,,18-Mar-2006,,,,,Human,,,,,,
159194,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kafr ali Ghaly,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159195,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Tall Rosen,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159196,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Kalg Al Safra,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",20000,1000,1000,19000,0,
159209,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kafr al Saydda,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",8000,1500,1500,6500,0,
159210,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Katebt Sharq Halkena,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159211,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Meet ali,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159212,30.270263,31.259798,Africa,Egypt,Al Qalyubiyah (kalyoubia),Kafr Mobeen,Centroid Admin1,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159213,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Mahalet Besher,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",9640,4000,4000,5640,0,
159237,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Mashala,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159251,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Walga,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159252,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),hefna,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
159253,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Al Teraa A Gadeda,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,1000,1000,9000,0,
159254,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Kafr Farag Gerges,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159273,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Sandanhor,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",10000,2000,2000,8000,0,
159274,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Layer chickens,Unknown,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",25000,8800,8800,16200,0,
159275,28.84674,29.540062,Africa,Egypt,Al Jizah (giza),Mmonshaet El kanater,Centroid Admin1,18/03/2006,18-Mar-2006,23/03/2006,Confirmed,Highly pathogenic avian influenza,H5N1,"Domestic,unspecified bird,",5000,1000,1000,4000,0,
